account,played,winnings,winnings even money,average bet size
0x58a5973b242c2ee093ce7bfb4ff21ef3b019c6df,145,4.71960538508816,6.376343700093162,0.45028539902018955
0x934a7c421850cb8f53ceb34979bb6b47befc1b48,200,4.636695745352093,35.79267665697448,0.09827479963891021
0xe1de59519efb64a648bb182ca83b13f5ec1a299c,118,4.429864705364284,14.518191043499398,0.21351694915254238
0xd72035af36a97bdd8251e214732b386384dfb40e,10,4.201907588863931,-0.27711918171795213,1.4169060853920274
0x840cc6aa4febb00a1c93bd743539bf937edc5ec1,217,3.978379168952622,16.259558680256838,0.20401429019318149
0x71a0ec5e66de28868d2b92a87230c7efc84d4638,82,3.9601317408628764,8.409996460988715,0.20586332023157122
0x2dbc3e228b85d84aea9004b38e95fd5f9df71dc0,161,3.8965089012298004,-18.976110371795805,0.9947018633540374
0x70626c25ff4fcda4923a5f61656fdb6424833b40,45,3.8614343846435064,6.724824213913463,0.4278666666666667
0x55f7184cf64e751001aff4888e6b8db40b74bd7e,181,3.829505208722031,30.966561724482098,0.14830853949776143
0x028a07d4b5bfff4d01cb4829efcedf8e461ea3fa,212,3.7152315970196037,7.427396386486112,0.4999743572479948
0x5f67d3cc64a54580f1a7ea870e24152d41f2844a,635,3.541300291982581,12.395443878091584,0.05234727495770112
0xc7ce906a9214d58401333385b2e2b869a3818be4,205,3.4722163993757125,-0.9441368984604708,0.34604569746792435
0x5de7bc31084404a7127fc3371f5ca7c9d6716fe6,358,3.3825470931380357,37.93374996809666,0.1037150837988834
0xe35a0ef40beaffd16376fc969d01129501473522,196,3.3517970052583754,47.30821087083067,0.0650510204081634
0x9e6db84c9719850a411ab890f7604700132b42cc,71,3.3498083450792513,-1.7443579367172748,0.23688192283300818
0x5d645b34287a941554046f7a3bd7af015a922e3b,58,3.2006411219919073,7.0898980286714615,0.4213017479500862
0x18d6179fc908520ba266ece07b35d52da8b51042,2,3.1801331447021246,1.3129474509105596,2.5651060685042886
0x40ecd0ad68fca734dda4feae8aedbd4314998fed,171,3.1526927586274125,4.280934976724691,0.2768598224665155
0x47914400edccdfd4ed48b38c2e59539404d1f619,29,3.1306503727396717,-0.10983879709753719,0.7320560691499145
0xd864b3a8d820b9b0370eed6edf0ac007eeb15dc5,6,3.0927956329440005,3.5149616797294834,0.8025879373570118
0x6914b2049e894cc3b0320a200e967689eef93c25,170,3.0395438155366823,32.59034776868611,0.13512498745002252
0xdfecf4e9f13cde89cbd0e11f8eb5b95c04118131,19,3.0199381585522396,3.0107422601942897,1.9315789473684213
0x016abf5e4d589220dafccefcf9a704d322199632,29,3.0083592757832127,-0.29423020370674724,0.3648275862068965
0x71501197d1fd73ef323bff31ba0112cb6691a045,57,2.9357342473802697,6.277167098444094,0.763765949167639
0xcbbf0c24b9e93c385ad50d6f31bf1b15e075ce19,129,2.9177064373108195,29.536064475945196,0.1302279629367006
0xc2f7f5233b205d1d604d2acd34f030e2f7cba13f,3,2.8031009955607127,-1.1709855720627553,3.3333333333333335
0xd4a83e7af7cbbd08f936244c6e467e2bfbefe248,109,2.7784013623367305,20.171647710104235,0.15942055753241688
0x3fa77bd31a17805ef420cbbc96149a18be40f99d,12,2.766893551070976,5.454810578571757,0.6404163365619336
0x05932e9608f32c461b85c472d0e8bdbf3eaaa5f1,237,2.753067938709246,3.1324397222821942,0.16733827844528362
0x9d472f7d7ebf18d47a3d3007f3413a0c176e8575,123,2.7330107754185047,3.89497621889204,0.27392297127273846
0x95490c07cece07f5e977f19f5b28f82cfc0bab7e,33,2.6664321647341205,10.372727980103186,0.3974571973071658
0x91ea4e84a539f9fcb31d4e02124d7a4b18496653,238,2.665372502513853,-3.2419289776953817,0.1731469431435609
0x8f6d0ad6dd9e52ac7f551e6dc6b20e0a36994dd0,433,2.6587913735560793,43.6243727014095,0.05761354100510554
0xbf486903197cef005fe1d1cfe5bec1367b36e739,76,2.609876651904475,3.8597255712785223,0.7052631578947368
0x86a93208e14f60e0c7b0bf33a819b7940ad4a665,736,2.5964031133944325,36.78150492985826,0.16067255434782704
0x5535fbca270b6a116961732c3c1b3832ee4b71e8,31,2.5887658083615714,9.20702346467229,0.3145161290322581
0xb537aa2ff36e98a580d696a0a98e64f17d976e3c,346,2.559789725542824,3.5582021822766077,0.18454624277456708
0x9bf6a3b0b3321428e8dd1ac4c98e0aab0f367990,233,2.5075167532185016,0.942863460497243,1.176624185095231
0xe9deb3bb6b18438105e14b95097c12980b5c4030,165,2.4992039490842184,12.9835265583996,0.1544242424242422
0x4ec5f61f08e4963ba090dd01a39b43b43fb5295d,580,2.408223825252069,-10.76331559075058,0.022431034482758672
0x09b6236579948fce6fe12f32bb79bb4598408e55,700,2.3770748710507807,33.383584797627115,0.19080114285714225
0xaa758c9f816bf12b11de302f124395fd0936d0e6,273,2.3504761204640707,9.6059975284287,0.1674978258872381
0xfcf58e5d4e2debf15ef1627e91dd8e366e733cdc,21,2.268640958651766,-0.20991069023352016,0.33809523809523806
0xdb5a4e9e67a9bcb60d5daeca7ec8880a81cd145c,1,2.2040896083847863,1.2993653205606197,1.696281695
0x300f6ee3bf21b917f98b0722966360f7620122d5,180,2.154653531298652,6.167235856904947,0.09842409093719995
0x9171f0373207966bdc99ff3b0e5770a347899176,28,2.0882366872332043,6.383356844722554,0.24107142857142852
0x31b0ac187dc312a5424a56ddfe18123c36982ea0,26,2.0242723347838694,5.651127891152299,0.47725308653846177
0xaf97da8fbfb1240bebe51922737fc04c4a0b0562,81,1.9381904419443468,7.322153160482694,0.12925925925925938
0x2a0fdcce1edcde82f8f36d609b8420cb48b3a1ff,8,1.930345740784321,0.029950167429816155,0.6275
0x5e340e37f7a28894507ee58ab1f8dfa5cd8e6dc6,175,1.9119143856572647,3.668539859816013,0.24865142857142847
0x816f1443a758961d404966c71f1dccb8365a0072,36,1.9068134846141167,12.856968091219905,0.16807162823949154
